"","year","month","Precipitation_(mm/h)","Temperature_(C)","Wind_Speed_m/s","Wind_Direction_Degrees","Relative_Humidity_(%)","Date"
"37",2022,1,0.1,21.8084677419355,2.57405913978495,214.051075268817,79.0645161290323,2022-01-01
"38",2022,2,0.7,21.879552238806,2.22593703148426,214.013493253373,77.0731343283582,2022-02-01
"39",2022,3,0,21.7132253711201,2.22537112010796,211.968960863698,77.0418353576248,2022-03-01
"40",2022,4,0,19.0917941585535,2.20152990264256,213.390820584145,81.874826147427,2022-04-01
"41",2022,5,0,17.0572395128552,2.01380243572395,213.990527740189,83.8132611637348,2022-05-01
"42",2022,6,1.2,15.8533707865169,1.86779184247539,215.807313642757,84.4269662921348,2022-06-01
"43",2022,7,1.2,15.0766106442577,1.92772277227723,228.246458923513,86.578431372549,2022-07-01
"44",2022,8,2.1,14.6064917127072,2.06555090655509,234.04748603352,87.8381742738589,2022-08-01
"45",2022,9,1.2,14.9217086834734,2.29495798319328,235.082633053221,85.4943977591036,2022-09-01
"46",2022,10,0.4,15.2440700808625,2.52456140350877,231.372469635628,84.4366576819407,2022-10-01
"47",2022,11,0.3,17.8786908077994,2.58212290502793,232.340782122905,81.1629526462396,2022-11-01
"48",2022,12,0,20.7953360768176,2.43840877914952,234.82304526749,80.1714677640604,2022-12-01
"49",2023,1,0.2,21.5328804347826,2.09932249322493,230.372282608696,80.5516304347826,2023-01-01
"50",2023,2,0.4,24.023688155922,1.24027149321267,234.69532428356,82.0449775112444,2023-02-01
"51",2023,3,3.6,24.557624831309,1.11081081081081,229.227027027027,84.612685560054,2023-03-01
"52",2023,4,0,24.7163358778626,1.33626220362622,236.555090655509,83.9009146341463,2023-04-01
"53",2023,5,1.2,21.4595988538682,1.13409703504043,234.388140161725,82.663323782235,2023-05-01
"54",2023,6,0.2,20.6054242002782,1.10917941585535,228.068150208623,80.1196105702364,2023-06-01
"55",2023,7,0.1,19.9243279569892,1.14899057873486,227.99865410498,80.6747311827957,2023-07-01
"56",2023,8,1.2,19.6131720430108,1.1991935483871,233.620967741935,80.9744623655914,2023-08-01
"57",2023,9,3.4,18.2853760445682,1.17090909090909,232.13006993007,86.3649025069638,2023-09-01
"58",2023,10,1.2,18.4058186738836,1.234375,229.826086956522,88.5169147496617,2023-10-01
"59",2023,11,1.4,19.2298465829847,1.23743016759777,231.891061452514,84.4225941422594,2023-11-01
"60",2023,12,0.2,20.9958333333333,1.34287634408602,236.557795698925,82.3817204301075,2023-12-01
