"","year","month","Precipitation_(mm/h)","Temperature_(C)","Wind_Speed_m/s","Wind_Direction_Degrees","Relative_Humidity_(%)","Date"
"33",2021,9,0,17.1973611111111,1.35958333333333,155.077777777778,77.1805555555556,2021-09-01
"34",2021,10,0,18.1595430107527,1.53951612903226,152.903225806452,74.3037634408602,2021-10-01
"35",2021,11,0,18.0908333333333,1.75972222222222,158.572222222222,79.2375,2021-11-01
"36",2021,12,0,19.702688172043,1.61438172043011,160.490591397849,78.2755376344086,2021-12-01
"37",2022,1,2.3,22.1856182795699,1.5510752688172,173.241935483871,71.366935483871,2022-01-01
"38",2022,2,1,23.2418535127055,1.3521021021021,178.430930930931,61.6896551724138,2022-02-01
"39",2022,3,0,24.031713900135,1.36801619433198,176.071524966262,58.4750337381916,2022-03-01
"40",2022,4,0,21.7112656467316,1.40625869262865,169.144645340751,66.3477051460362,2022-04-01
"41",2022,5,0.9,18.0897574123989,1.27533692722372,170.854447439353,76.8032345013477,2022-05-01
"42",2022,6,0.2,15.8819193324061,1.10069735006974,180.299860529986,81.2127955493741,2022-06-01
"43",2022,7,0.2,15.0839622641509,1.01482479784367,169.553908355795,84.4716981132076,2022-07-01
"44",2022,8,0,15.5630376344086,1.03481182795699,159.478494623656,81.5981182795699,2022-08-01
"45",2022,9,0,15.7535465924896,1.30834492350487,165.034770514604,80.518776077886,2022-09-01
"46",2022,10,0,16.6889636608345,1.53045822102426,158.316711590297,76.6514131897712,2022-10-01
"47",2022,11,0.3,17.9750348675035,1.72220670391061,184.441340782123,78.5893854748603,2022-11-01
"48",2022,12,1.3,20.857469717362,1.59394347240915,184.100942126514,74.1870794078062,2022-12-01
"49",2023,1,1.4,23.0949932341001,1.47967479674797,189.529810298103,59.5142083897158,2023-01-01
"50",2023,2,10,24.3998500749625,1.30591805766313,183.901215805471,68.3891402714932,2023-02-01
"51",2023,3,51.8,24.4630376344086,1.14797843665768,188.341430499325,67.9177897574124,2023-03-01
"52",2023,4,0,23.7166666666667,1.26972222222222,185.1375,74.6819444444444,2023-04-01
"53",2023,5,0.9,19.8403768506057,1.35808625336927,197.530997304582,89.6497175141243,2023-05-01
"54",2023,6,0.6,18.8152777777778,1.50736111111111,205.448611111111,88.6444444444444,2023-06-01
"55",2023,7,NA,NA,NA,NA,NA,NA
"56",2023,8,NA,NA,NA,NA,NA,NA
"57",2023,9,1.1,17.613073713491,1.64561891515994,196.787204450626,89.3254344391785,2023-09-01
"58",2023,10,0.1,19.7165535956581,1.6664402173913,174.122282608696,83.0041551246537,2023-10-01
"59",2023,11,1,19.6465829846583,1.88337988826816,178.114525139665,82.7615062761506,2023-11-01
"60",2023,12,0.6,21.342876344086,1.85585464333782,177.662180349933,80.8169582772544,2023-12-01
